SalesID,MachineID,ModelID,YearMade,UsageBand,saledate,fiModelDesc,fiBaseModel,fiProductClassDesc,state,ProductGroupDesc,Blade_Type,Differential_Type,Steering_Controls
6451493,2507630,9550,1993,,9/14/12 0:00,753,753,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Colorado,Skid Steer Loaders,,,
6451496,2507634,9551,1996,,9/27/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Pennsylvania,Skid Steer Loaders,,,
6451497,2507635,9551,1997,,8/15/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6451502,1852305,9551,1999,,8/28/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451505,2507637,9551,1999,,9/19/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Missouri,Skid Steer Loaders,,,
6451508,72730,9551,1999,,9/19/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Louisiana,Skid Steer Loaders,,,
6451509,2507638,9551,1999,,8/22/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451512,2507639,5514,2000,,9/13/12 0:00,763G,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6451514,2507640,5514,2000,,9/13/12 0:00,763G,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6451518,2507643,9550,1994,,9/19/12 0:00,753,753,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Oregon,Skid Steer Loaders,,,
6451519,2507644,9550,1994,,9/14/12 0:00,753,753,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Colorado,Skid Steer Loaders,,,
6451520,2507645,9550,1994,,8/22/12 0:00,753,753,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451522,2507646,9550,1999,,9/18/12 0:00,753,753,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Washington,Skid Steer Loaders,,,
6451524,1400923,9550,1996,,8/28/12 0:00,753,753,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451528,2507650,9562,1995,,9/19/12 0:00,853,853,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Maine,Skid Steer Loaders,,,
6451536,2507652,9508,2000,,10/3/12 0:00,331,331,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Michigan,Track Excavators,,,
6451546,2507662,9566,1999,,8/28/12 0:00,873,873,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451551,2507663,9566,2000,,9/19/12 0:00,873,873,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Missouri,Skid Steer Loaders,,,
6451570,1944775,9563,1999,,8/15/12 0:00,863,863,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6451571,1340148,9563,2001,,10/4/12 0:00,863,863,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Connecticut,Skid Steer Loaders,,,
6451575,2397643,9563,2001,,8/22/12 0:00,863,863,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451576,2507671,9563,2005,,7/25/12 0:00,863,863,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451594,2507680,9550,2000,,9/19/12 0:00,753,753,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Missouri,Skid Steer Loaders,,,
6451616,2507693,17311,2003,,8/22/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451635,2507704,9578,2003,,10/5/12 0:00,S185,S185,Skid Steer Loader - Unidentified,Michigan,Skid Steer Loaders,,,
6451649,1884749,9579,2002,,9/21/12 0:00,S250,S250,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Tennessee,Skid Steer Loaders,,,
6451650,2507713,9579,2005,,9/19/12 0:00,S250,S250,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Missouri,Skid Steer Loaders,,,
6451670,2507726,17309,2004,,9/18/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Washington,Skid Steer Loaders,,,
6451671,2388815,17309,2005,,9/19/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6451696,2507742,17311,2004,,8/28/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451697,2507743,17311,2004,,8/15/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6451699,2507744,17311,2005,,8/15/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6451700,2507745,17311,2005,,8/15/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6451701,2507746,17311,2005,,8/15/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6451703,2507747,17311,2005,,8/28/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451707,2507750,17311,2005,,8/22/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451708,2507751,17311,2005,,8/22/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451714,2507754,17319,2004,,9/14/12 0:00,T300,T300,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,Mississippi,Skid Steer Loaders,,,
6451724,2507757,17318,2004,,10/5/12 0:00,T250,T250,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6451726,2507758,17318,2005,,9/13/12 0:00,T250,T250,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6451727,2507759,17318,2005,,9/13/12 0:00,T250,T250,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6451734,2507761,17314,2004,,8/28/12 0:00,S300,S300,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451749,2507767,9579,2005,,9/19/12 0:00,S250,S250,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Missouri,Skid Steer Loaders,,,
6451752,2507768,9579,2005,,8/22/12 0:00,S250,S250,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451758,2474708,17309,2005,,7/25/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451759,2474708,17309,2005,,7/24/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451760,2507770,17309,2005,,8/22/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451768,2507775,17317,2005,,8/15/12 0:00,T180,T180,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6451775,2397683,9580,2005,,10/5/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6451799,2507788,17309,2006,,8/22/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451800,2507789,17309,2006,,8/22/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451807,2507795,36033,2007,,8/22/12 0:00,S150,S150,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451808,2507796,36033,2007,,9/13/12 0:00,S150,S150,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6451811,2507798,17310,2007,,9/18/12 0:00,S160,S160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Washington,Skid Steer Loaders,,,
6451813,2507799,17310,2007,,8/28/12 0:00,S160,S160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451818,2507803,17311,2006,,7/25/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451819,2507804,17311,2006,,8/22/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451824,1792674,9578,2006,,7/25/12 0:00,S185,S185,Skid Steer Loader - Unidentified,Texas,Skid Steer Loaders,,,
6451825,1879154,9578,2006,,8/28/12 0:00,S185,S185,Skid Steer Loader - Unidentified,Maryland,Skid Steer Loaders,,,
6451843,2507811,17313,2008,,9/19/12 0:00,S220,S220,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Missouri,Skid Steer Loaders,,,
6451844,2507812,9579,2006,,8/28/12 0:00,S250,S250,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451847,2507814,9579,2006,,8/28/12 0:00,S250,S250,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6451852,1916470,9579,2007,,7/25/12 0:00,S250,S250,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451881,2203218,9580,2006,,10/3/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6451883,2425357,9580,2006,,8/15/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6451888,2201706,9580,2006,,10/4/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Connecticut,Skid Steer Loaders,,,
6451928,2225659,17319,2006,,9/13/12 0:00,T300,T300,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6451929,2507841,17319,2006,,9/18/12 0:00,T300,T300,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,Washington,Skid Steer Loaders,,,
6451938,2507848,17243,1000,,10/5/12 0:00,337D,337,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Michigan,Track Excavators,,,
6451941,2467731,9518,2007,,10/4/12 0:00,463,463,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,Connecticut,Skid Steer Loaders,,,
6451950,2507898,9569,1998,,9/13/12 0:00,963,963,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6451958,2507901,17231,2006,,9/13/12 0:00,323,323,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Ohio,Track Excavators,,,
6451964,2507905,17231,2007,,9/13/12 0:00,323,323,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Ohio,Track Excavators,,,
6451966,2400976,35997,2007,,10/3/12 0:00,430,430,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Kansas,Track Excavators,,,
6451998,1801100,17309,2008,,10/3/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Kansas,Skid Steer Loaders,,,
6452000,2508908,17309,2010,,8/22/12 0:00,S130,S130,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6452010,2508911,17311,2010,,9/18/12 0:00,S175,S175,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Washington,Skid Steer Loaders,,,
6452066,2508968,17313,2009,,8/22/12 0:00,S220,S220,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6452378,2505889,10156,1000,,9/13/12 0:00,EC45,EC45,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Ohio,Track Excavators,,,
6452391,1865554,25020,1000,Low,9/26/12 0:00,555E,555,Backhoe Loader - Unidentified,Michigan,Backhoe Loaders,,,
6452395,2506026,25020,2000,,9/22/12 0:00,555E,555,Backhoe Loader - Unidentified,Tennessee,Backhoe Loaders,,,
6452402,1848251,5658,2003,Medium,9/26/12 0:00,LB75B,LB75,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Arkansas,Backhoe Loaders,,,
6452404,1896495,10186,1000,,10/5/12 0:00,LB110,LB110,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Michigan,Backhoe Loaders,,,
6452405,2506029,5658,2005,,8/15/12 0:00,LB75B,LB75,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
6452419,1805340,17475,1998,,9/19/12 0:00,LX885,LX885,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6452448,1903584,17440,2000,,9/19/12 0:00,LS180,LS180,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6452453,2506637,17440,2001,,9/19/12 0:00,LS180,LS180,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Missouri,Skid Steer Loaders,,,
6452455,2506644,17440,1000,,9/14/12 0:00,LS180,LS180,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,New York,Skid Steer Loaders,,,
6452508,2507416,17472,1999,,8/28/12 0:00,LX565,LX565,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452537,1816006,17474,1995,Low,10/3/12 0:00,LX865,LX865,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6452551,2510739,17438,1000,Low,10/3/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Pennsylvania,Skid Steer Loaders,,,
6452552,2510740,17440,2002,,9/13/12 0:00,LS180,LS180,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6452557,2510741,17438,2003,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452558,1793699,17444,2003,,9/19/12 0:00,LS190,LS190,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6452559,1896954,17444,2004,,9/19/12 0:00,LS190,LS190,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6452560,2510742,17438,2003,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452563,2510743,17440,2004,,9/13/12 0:00,LS180,LS180,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Ohio,Skid Steer Loaders,,,
6452570,2510745,17438,2003,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452572,2510746,17438,2005,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452573,2510747,17438,2005,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452575,2482689,17438,2005,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452577,2510749,17438,2005,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452579,2510750,17438,2005,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452587,2510755,17438,2003,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452594,1037225,17456,2005,,9/19/12 0:00,LW170B,LW170,Wheel Loader - 150.0 to 175.0 Horsepower,Michigan,Wheel Loader,,Standard,Conventional
6452602,2510921,17438,2005,,8/28/12 0:00,LS160,LS160,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6452614,2510948,26359,2006,,9/14/12 0:00,DC95,DC95,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",New York,Track Type Tractors,None or Unspecified,,
6452649,2510965,26453,2006,,10/3/12 0:00,L185,L185,Wheel Loader - 60.0 to 80.0 Horsepower,Pennsylvania,Wheel Loader,,Standard,Conventional
6452651,2510970,17423,2007,,9/19/12 0:00,G170,G170,Motorgrader - 170.0 to 200.0 Horsepower,Missouri,Motor Graders,,,
6452652,2510971,17423,2007,,9/19/12 0:00,G170,G170,Motorgrader - 170.0 to 200.0 Horsepower,Missouri,Motor Graders,,,
6452668,2483895,17391,2007,Medium,10/3/12 0:00,C175,C175,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Pennsylvania,Skid Steer Loaders,,,
6452672,2483899,17391,2007,Medium,10/3/12 0:00,C175,C175,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Pennsylvania,Skid Steer Loaders,,,
6452833,2511171,25020,1999,,9/13/12 0:00,555E,555,Backhoe Loader - Unidentified,Ohio,Backhoe Loaders,,,
6452915,1523617,17573,1996,,9/19/12 0:00,SE210LC-2,SE210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Arkansas,Track Excavators,,,
6453187,2511352,17976,2005,,9/13/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Ohio,Backhoe Loaders,,,
6453188,2511353,17976,2005,,9/13/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Ohio,Backhoe Loaders,,,
6453192,2511355,17975,1000,Low,9/26/12 0:00,TX760,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Iowa,Backhoe Loaders,,,
6453335,632941,18207,2004,,7/25/12 0:00,G726B,G726,Motorgrader - 200.0 + Horsepower,Texas,Motor Graders,,,
6453341,2506051,18206,2005,,8/22/12 0:00,G720B,G720,Motorgrader - 200.0 + Horsepower,Texas,Motor Graders,,,
6453348,1861283,18171,2004,,9/14/12 0:00,EC330BLC,EC330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",New York,Track Excavators,,,
6453443,2506638,18244,2005,,9/22/12 0:00,L35B,L35,Wheel Loader - 60.0 to 80.0 Horsepower,Tennessee,Wheel Loader,,Standard,Conventional
6453552,772989,10492,1000,,9/14/12 0:00,L160,L160,Wheel Loader - 250.0 to 275.0 Horsepower,New York,Wheel Loader,,Standard,Conventional
6453614,2508677,5894,2006,,8/28/12 0:00,L90E,L90,Wheel Loader - 150.0 to 175.0 Horsepower,Maryland,Wheel Loader,,Standard,Conventional
6453708,2509705,2633,2000,,9/14/12 0:00,EC290LC,EC290,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Mississippi,Track Excavators,,,
6453716,2509708,18174,2005,,8/2/12 0:00,EC360BLC,EC360,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Illinois,Track Excavators,,,
6453769,2510655,5873,1999,,10/3/12 0:00,L220D,L220,Wheel Loader - 275.0 to 350.0 Horsepower,Michigan,Wheel Loader,,Standard,Conventional
6453779,1861747,5879,1996,,9/11/12 0:00,L330C,L330,Wheel Loader - 350.0 to 500.0 Horsepower,Utah,Wheel Loader,,Standard,Conventional
6453789,1793984,5883,1994,,10/4/12 0:00,L50B,L50,Wheel Loader - 90.0 to 100.0 Horsepower,Connecticut,Wheel Loader,,Standard,Conventional
6453792,2510673,5885,2000,,8/22/12 0:00,L50D,L50,Wheel Loader - 100.0 to 110.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6453795,2510675,5885,2000,,8/22/12 0:00,L50D,L50,Wheel Loader - 100.0 to 110.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6453797,2510678,18252,2004,,8/22/12 0:00,L60E,L60,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6453798,2510679,18252,2004,,8/22/12 0:00,L60E,L60,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6453812,2510688,5889,2004,,8/16/12 0:00,L70E,L70,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6453813,2477462,5887,2004,,8/16/12 0:00,L70C,L70,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6453816,2510690,10500,1991,,8/16/12 0:00,L70,L70,Wheel Loader - 110.0 to 120.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6453819,2510692,5893,2001,,8/28/12 0:00,L90D,L90,Wheel Loader - 150.0 to 175.0 Horsepower,Maryland,Wheel Loader,,Standard,Conventional
6453821,2510694,10501,1989,,8/16/12 0:00,L90,L90,Wheel Loader - 100.0 to 110.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6453825,2510849,18261,2003,,8/22/12 0:00,MC70,MC70,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6453832,2511598,18164,2002,,9/22/12 0:00,EC290BLC,EC290,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Tennessee,Track Excavators,,,
6453875,2511641,18222,2007,,8/16/12 0:00,G930,G930,Motorgrader - 145.0 to 170.0 Horsepower,Florida,Motor Graders,,,
6453879,2511644,18248,2008,,8/16/12 0:00,L45B,L45,Wheel Loader - 90.0 to 100.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6453892,2511655,18152,2008,,8/15/12 0:00,EC210CL,EC210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Florida,Track Excavators,,,
6453899,2511661,2636,2008,,9/14/12 0:00,EC360LC,EC360,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Mississippi,Track Excavators,,,
6453900,2511662,18180,2007,,9/14/12 0:00,EC460BLC,EC460,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",New York,Track Excavators,,,
6453903,2511663,22839,2009,,8/22/12 0:00,L110F,L110,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6453915,2511762,18206,2005,,9/19/12 0:00,G720B,G720,Motorgrader - 200.0 + Horsepower,Missouri,Motor Graders,,,
6453998,2506923,18604,2007,,7/25/12 0:00,CTL60,CTL60,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6453999,2506923,18604,2007,,8/15/12 0:00,CTL60,CTL60,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6454020,2483299,12345,2003,,9/14/12 0:00,4635SX,4635,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,New York,Skid Steer Loaders,,,
6454022,2507185,18604,2004,,9/14/12 0:00,CTL60,CTL60,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,New York,Skid Steer Loaders,,,
6454064,288086,12343,1000,,9/15/12 0:00,5625,5625,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Massachusetts,Skid Steer Loaders,,,
6454474,2507507,19167,2007,,8/22/12 0:00,685B,685,Motorgrader - 45.0 to 130.0 Horsepower,Texas,Motor Graders,,,
6454858,2506412,20087,2002,,8/14/12 0:00,TB125,TB125,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",California,Track Excavators,,,
6454862,2463368,20087,2006,,9/11/12 0:00,TB125,TB125,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Utah,Track Excavators,,,
6454878,1893605,12524,2005,,8/15/12 0:00,TB135,TB135,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Florida,Track Excavators,,,
6454932,2506902,20101,2002,,8/28/12 0:00,TL130,TL130,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6454936,2282180,20101,2005,,9/18/12 0:00,TL130,TL130,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Washington,Skid Steer Loaders,,,
6454937,2465239,20101,2004,,9/18/12 0:00,TL130,TL130,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Washington,Skid Steer Loaders,,,
