SalesID,SalePrice,MachineID,ModelID,YearMade,UsageBand,Quantity Sold,saledate,fiProductClassDesc,state,ProductGroupDesc,Hydraulics,Blade_Type,Blade_type_cost,Differential_Type,Differential_type_cost,Steering_Controls,Steering_control_cost,Cost Price
1146858,10000,879150,3409,2006,Low,356.00,8/6/09 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Oregon,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146859,22000,1026093,17285,2005,Low,130.00,1/26/06 0:00,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Pennsylvania,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146862,40000,1018943,3350,1989,low,200.00,6/16/05 0:00,Motorgrader - 45.0 to 130.0 Horsepower,North Carolina,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146864,41000,1064467,13824,1999,Medium,100.00,5/5/05 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Michigan,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146865,27500,1026981,22057,1997,Medium,40.00,10/4/07 0:00,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Georgia,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146866,24000,776176,7255,1999,low,100,8/25/05 0:00,Wheel Loader - 60.0 to 80.0 Horsepower,Kentucky,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146871,76000,1066453,13864,1995,Low,78.00,7/13/06 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Utah,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146876,37000,1031661,4605,2004,Medium,90.00,10/5/06 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146886,72000,1057466,85,1994,Medium,50,7/26/07 0:00,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146887,15000,699257,7026,2003,High,20.00,3/9/06 0:00,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146888,6500,1043790,17472,1999,Low,40.00,12/15/05 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,West Virginia,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146894,15000,1014425,4123,1000,Low,100.00,6/18/09 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Mississippi,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146896,15000,1061675,17793,2006,Low,100.00,2/25/10 0:00,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",California,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146898,50000,164494,3841,1994,Medium,90,11/15/06 0:00,Wheel Loader - 200.0 to 225.0 Horsepower,Georgia,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146900,63000,1052743,5870,2004,low,50,11/12/09 0:00,Wheel Loader - 225.0 to 250.0 Horsepower,Pennsylvania,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146912,76000,689367,1263,2000,Medium,20.00,11/15/07 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146913,31000,5797,1578,2001,High,40.00,8/25/05 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Louisiana,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1146914,96000,758291,75,2007,Medium,78,2/25/10 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146922,16500,1053200,3051,1000,low,300.00,11/18/10 0:00,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",North Carolina,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146923,74000,404811,3824,1998,Low,100,7/1/04 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,New Jersey,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146927,7500,1065447,3112,1999,Medium,50.00,6/28/07 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,South Carolina,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146929,94000,1015238,18211,2001,Medium,20.00,5/31/07 0:00,Motorgrader - 170.0 to 200.0 Horsepower,South Dakota,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146930,19000,1002939,4665,1998,Low,80.00,11/15/07 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146931,9500,1028564,9581,2001,Low,78.00,8/6/09 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Georgia,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146933,37000,1006933,3819,1987,low,300,6/16/05 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146934,16500,523250,3433,2006,High,90.00,10/25/07 0:00,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Florida,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146940,46000,1023180,495,1997,High,48.00,3/25/04 0:00,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Massachusetts,Track Excavators,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146943,12500,1020651,17311,2003,Medium,120.00,3/22/07 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Pennsylvania,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146945,25000,829758,7046,2001,Low,130.00,1/29/04 0:00,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Massachusetts,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146949,15500,1061249,3168,2003,Medium,200.00,7/24/09 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146953,31500,459490,3538,1999,low,100.00,4/15/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146957,87000,242831,14287,2008,High,90.00,2/25/10 0:00,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Iowa,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146960,41000,1043988,3357,1983,Low,50.00,6/17/04 0:00,Motorgrader - 130.0 to 145.0 Horsepower,California,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146961,28000,1054860,28545,1999,low,20.00,8/5/10 0:00,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Connecticut,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146963,98000,735915,13425,2007,Medium,40.00,12/16/10 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Mississippi,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146966,21500,1013027,3537,1994,Medium,100.00,6/14/07 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146967,80000,143691,1623,2002,High,78.00,7/27/06 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Georgia,Track Type Tractors,2 Valve,VPAT,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1146970,42000,209392,1169,2001,Medium,300.00,8/13/09 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Colorado,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146971,33000,769996,3547,1999,Low,90.00,7/28/05 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146975,13500,1066956,7019,1999,Medium,356.00,4/29/04 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Colorado,Skid Steer Loaders,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146979,90000,104979,12703,2008,High,130.00,5/26/11 0:00,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Arkansas,Track Type Tractors,4 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1146984,91000,1047483,4149,1000,High,100.00,6/9/11 0:00,"Track Type Tractor, Dozer - 260.0 + Horsepower",Oklahoma,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146985,42500,469022,3350,1992,Medium,50.00,7/1/04 0:00,Motorgrader - 45.0 to 130.0 Horsepower,Texas,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146986,26000,370887,13395,2005,Low,40.00,4/5/07 0:00,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",North Carolina,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146989,31000,946611,13792,1998,Medium,80.00,8/10/06 0:00,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",New Mexico,Track Type Tractors,4 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146994,110000,257654,1625,2007,High,100.00,5/19/11 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Maryland,Track Type Tractors,2 Valve,VPAT,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1146995,15000,1061275,3893,1000,low,78,8/6/09 0:00,Wheel Loader - 500.0 to 1000.0 Horsepower,Minnesota,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146998,33000,1037230,2758,1997,Medium,120.00,4/19/07 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Ohio,Track Type Tractors,2 Valve,Straight,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1147009,28500,1040354,4641,1998,High,200.00,6/16/05 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Virginia,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147012,47000,569047,1611,1996,Medium,100.00,6/17/04 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Illinois,Track Type Tractors,2 Valve,Semi U,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1147021,36000,160061,13824,2000,High,90.00,6/1/06 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Georgia,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147023,14500,1015970,7014,1999,Low,20.00,1/29/04 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Colorado,Skid Steer Loaders,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147026,108000,36221,23926,1999,Medium,40.00,10/19/06 0:00,Motorgrader - 130.0 to 145.0 Horsepower,Florida,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147027,12500,229443,7002,2001,Medium,100.00,1/29/04 0:00,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147034,21500,1039905,4604,1999,Low,78.00,4/17/08 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oklahoma,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147035,39000,1001302,3540,2007,Medium,300.00,8/20/09 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147038,96000,1039499,137,2000,High,90.00,5/17/07 0:00,"Track Type Tractor, Dozer - 260.0 + Horsepower",North Dakota,Track Type Tractors,2 Valve,U,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1147041,19000,1067514,15775,2003,Low,48.00,11/28/05 0:00,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147043,53000,604116,1130,2003,Medium,97.00,6/9/11 0:00,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Tennessee,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147044,60000,237495,77,1995,low,130,4/12/07 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Illinois,Wheel Loader,2 Valve,None or Unspecified,1000,No Spin,2000,Conventional,1500,17000
1147051,30000,1063409,4128,1000,Low,200.00,2/25/10 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Virginia,Track Type Tractors,2 Valve,Straight,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1147056,39000,435139,3567,2003,High,90.00,1/12/06 0:00,Backhoe Loader - 16.0 + Ft Standard Digging Depth,New York,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147057,26500,125141,13776,2000,High,90.00,10/20/05 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Arkansas,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1147058,16500,1035810,3883,1000,Medium,50,6/24/10 0:00,Wheel Loader - 350.0 to 500.0 Horsepower,Indiana,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1147061,21000,1039529,9512,2005,Low,20.00,9/3/09 0:00,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147063,57000,578583,3775,2003,High,80,12/6/07 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Michigan,Wheel Loader,3 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1147071,15500,806307,7014,2003,High,78.00,11/3/05 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,New York,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147072,44000,728984,4116,2002,Medium,100.00,7/27/06 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Mississippi,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147075,15500,847826,7110,1000,Low,90.00,9/7/06 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maine,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147076,102000,1033495,23931,1998,High,20.00,9/20/07 0:00,Motorgrader - 170.0 to 200.0 Horsepower,Minnesota,Motor Graders,Base + 3 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147081,27500,1062783,3538,1998,Low,40.00,3/25/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Ohio,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147087,42000,8303,1580,2003,Medium,78.00,10/19/06 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Alabama,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147089,17000,1001258,20101,2007,Medium,300.00,2/26/10 0:00,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147093,13500,1051924,4711,1000,Low,90.00,4/22/10 0:00,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Georgia,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147094,9500,594367,7036,1999,Low,50.00,12/15/05 0:00,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Texas,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147095,21500,1062039,4897,1996,Low,20.00,8/24/06 0:00,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Michigan,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1147096,97000,971254,1269,2005,High,80.00,7/7/11 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Wyoming,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147100,12500,999675,17235,2004,Low,120.00,6/16/11 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Louisiana,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147101,82000,1064040,23752,2003,High,130.00,6/16/11 0:00,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147105,33500,1060998,3877,1000,Medium,200,6/9/11 0:00,Wheel Loader - 275.0 to 350.0 Horsepower,Oklahoma,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1147106,13500,1035689,4665,1996,Medium,200.00,12/4/08 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Delaware,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1147107,14500,1011561,36009,2005,Medium,100.00,8/27/09 0:00,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Texas,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147109,18000,369547,7026,2003,Medium,90.00,2/9/06 0:00,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Arizona,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147123,10000,1058292,3112,1999,Medium,50.00,12/15/05 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147128,30000,600388,3542,2003,High,40.00,11/17/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147130,86000,159758,3362,1994,High,80.00,5/17/07 0:00,Motorgrader - 145.0 to 170.0 Horsepower,North Carolina,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1147134,15000,1005740,28718,2006,Low,40.00,2/26/10 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
